Jointax,Kingdom,Phylum,Class,Order,Family,Genus,GID,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_9,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25,site_26,site_27,site_28,site_29,site_30,site_31,site_32,site_33,site_34,site_35,site_36,site_37,site_38,site_39,site_40,site_41,site_42,site_43,site_44,site_45,site_46,site_47,site_48,site_49,site_50,site_51,site_52,site_53,site_54,site_55,site_56,site_57,site_58,site_59,site_60,site_61,site_62,site_63,site_64,site_65,site_66,site_67,site_68,site_69,site_70,Source,IDs
Caulobacterales_Caulobacteraceae_Brevundimonas,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,146,0.1292546316242998,0.8537279453614115,1.031180947704395,0.1167992595367697,0.2300754647524388,0,0.1891596944343398,0,0.2619983327378826,0,0.3069838833461243,0.09036455643912011,0.2977371973005161,0.2519737947253485,0.1683825651881074,0.2882689207016172,0.2117522498676549,0.7927519818799547,0,0,0.4919912991892426,7.831540304899812,0.2600179825520643,0.7747318235995232,6.925597976080956,2.974321078884168,0,9.84466095394608,1.880637113797735,0.1703577512776831,1.710640765439258,0.09877518767285659,1.327193932827736,0,0.2388016499023084,0.1894793828385816,0.1272098636571205,0.004283572499464553,0.003630159363996079,0,0.007502719735904265,0.0629987400251995,0.06897910918407568,0,0.2263937364399585,0,0.05170836482240165,0.01404889013767912,0,0,0.1254956167472991,0.4909299399576359,0,0,0,1.711672327403571,0.1079414032382421,8.587896253602304,6.975440563360544,0.08007402398661874,26.8873187058386,2.956825119930222,2.912621359223301,0,0.05443658138268917,0,0.004885675200312683,0,0,0,core,"['2129792118', '2129792109', '2873256855', '2874156409', '2874156381', '2874156376', '2874156355', '2874156338', '2874153526', '2874027901', '2874023982', '2874023971', '2874023927', '2874023769', '2874023662', '2874023620', '2874023607', '2874023553', '2874023548', '2874023535', '2874023476', '2874023287', '2874023272', '2874023002', '2874022941', '2874022918', '2874022861', '2874022796', '2874022791', '2874022702', '2874022672', '2874022652', '2874022556', '2874022491', '2874022322', '2873926487', '2873871190', '2873863903', '2873863902', '2873863901', '2873863900', '2873863898', '2873863897', '2873863896', '2873863895', '2873863894', '2873863892', '2873863891', '2873863890', '2873863888', '2873863887', '2873863885', '2873863884', '2873863882', '2873863881', '2873863880', '2873863873', '2873863872', '2873863870', '2873863869', '2873863868', '2873863867', '2873863866', '2873863864', '2873863863', '2873863862', '2873863859', '2873863856', '2873863855', '2873863854', '2873863853', '2873863849', '2873863846', '2873863845', '2873863844', '2873863841', '2873863840', '2873863838', '2873863837', '2873863835', '2873863833', '2873863832', '2873863830', '2873863829', '2873863828', '2873863827', '2873863826', '2873863823', '2873863822', '2873863821', '2873863820', '2873863816', '2873863815', '2873863814', '2873863813', '2873863812', '2873863811', '2873863810', '2873863809', '2873863808']"
Clostridiales_Peptococcaceae_Candidatus_desulforudis,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Candidatus_desulforudis,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.28127939793039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,core,"['387175155', '283443553']"
Caulobacterales_Caulobacteraceae_Caulobacter,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,198,0.0430848772080999,0,0.07365578197888534,0.01542631729730921,0.02392784833425363,0,0.01697587001333818,0,0.1667262117422889,0,0,0.1213466900753899,0,0,0,0.002442956955098451,0,0.163583742292689,0,0.1444669170759896,0.007909827961241843,0.005098659052669148,0,0,1.08958141674333,0.6202000475046845,0,1.314708299096138,0.01919017463058914,0.0268985923070026,0,0.03951007506914263,0.7313109425785482,0,0,0.08120544978796355,0.04240328788570683,0,0,0,0.04876767828337772,0.02099958000839983,0,0,0,0.004311273981461522,0.007955133049600256,0,5.7,0,0.1273143938016078,0.003981589131854306,0,38.94465648854962,56.32611047140514,0.1101321585903084,0.04626060138781804,10.95100864553314,7.115580002102091,0,1.599107474897731,1.508940252943742,1.548774849745724,0,0.1633097441480675,0,0,0,0,0,core,"['2747349674', '2871849568', '2871837899', '2868812312', '2868550037', '1949570469', '1949570467', '1949570466', '1949570465', '1949570464', '1949570463', '1391576858', '1391576848', '1391576833', '1391576792', '1391576759', '1391576749', '1391576746', '1391576737', '1391576736', '2868819033', '2868819026', '2864154336', '2578222599', '2578222595', '2578222593', '2578222589', '2578222587', '2578089657', '2578089655', '2578089652', '2578089647', '2578089644', '2578003256', '2852858737', '2740356143', '2739196118', '2739196117', '2835537561', '2816456311', '2816456310', '2810774292', '2797276917', '2797276916', '2578037100', '2578037098', '2578037097', '2578037096', '2578037095', '2800983106', '1906141422', '1906141421', '1906141420', '1906141419', '1906141418', '1906141417', '1906141415', '1906141414', '1906141413', '1906141412', '1906141411', '1906141410', '1906141409', '2790767800', '2788923874', '1795963653', '2570225534', '2570225532', '2570225530', '2570225528', '1847095138', '1847095137', '1847095136', '1532631197', '1532631195', '1532631193', '1397604033', '1397604032', '1397604031', '1397604030', '1397604029', '1397604028', '1397604027', '1397604026', '1397604025', '1397604024', '1397604023', '1397604022', '1397604021', '1397604019', '1397604015', '1397604013', '1397604011', '1397604009', '1397604007', '1397604006', '1397604004', '1397604003', '1397604001', '1397604000']"
Flavobacteriales_Weeksellaceae_Chryseobacterium,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,206,0,0,0,0.002203759613901316,0.00184060371801951,0,0,0,0,0,0.1534919416730622,0,0.4168320762207225,0.2183772887619687,0.2453574521312422,0.3982019836810476,18.74007411328745,0,0,0,0,1.07581706011319,0.2211367888994192,0,0.02587396504139834,0,0,0.1956411159369253,0,0,0,0.009877518767285657,0,0,0,0.003007609251406057,0.001630895687911801,0,0,0,0,0,0,0,0,0.1120931235179996,0,0,0,0,0,0.05852936023825829,0.4413549597263599,0,0,0.437165820358476,0,0,0.003503485968538696,0,0,0.00436109899694723,0,0,0,0,1.309360953683799,0,0,0,core,"['2874246377', '2689241335', '2747349681', '2747349678', '2747349677', '2747349676', '2747349675', '2747349654', '2624484832', '2623593465', '947231680', '2872529145', '2872529143', '2872529142', '2872529141', '2872497802', '2872464471', '2872464470', '2731726214', '2482317335', '2279212630', '1893764267', '1893337665', '1893283652', '1449871497', '1054675217', '2871849389', '2871849329', '2871849192', '2871849190', '2871849188', '2871849158', '2871849157', '2871849119', '2871849118', '2871849083', '2871837752', '1893346010', '1893346009', '1893346008', '1893346007', '1893346006', '1893346005', '1893346004', '1893346003', '1890802048', '1890802045', '1890802043', '1890802040', '1890802038', '1890802035', '1890802033', '2871197775', '2870749899', '2870729383', '2870728530', '1893345742', '1893345739', '1893345738', '1893345737', '1893345736', '1893345735', '1893345734', '1893345733', '1893345731', '1893345730', '1893345729', '1893345728', '1949159965', '2868591068', '2869630788', '2578002983', '2578002981', '2578002979', '2577886553', '2577848376', '2293894292', '2293894286', '2867559390', '2867559389', '2576915631', '2576915630', '2576915629', '2866376526', '2866376504', '2866376464', '2866376463', '2866376462', '2866376461', '2866376460', '2866376459', '2866351995', '2866351994', '2866351993', '2866351992', '2866351991', '2866351990', '2866258136', '2829811904', '2829811892']"
Actinomycetales_Propionibacteriaceae_Cutibacterium,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Cutibacterium,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01444669170759896,0,0,0,0,0,0,0,0,0,0,10.84372281820818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.45448526977822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,core,"['2644512798', '2644512797', '2644512796', '2644512795', '2644512794', '2644512793', '2644512792', '2644512791', '2644512790', '2644512789', '2644511728', '2644511727', '2644511726', '2644511724', '2644511723', '2644511722', '2644511721', '2644511720', '2644511718', '2644511717', '2644511716', '2644511715', '2644511714', '2644511713', '2644511711', '2644511710', '2644511709', '2644511708', '2644511707', '2644511706', '2644511705', '2644511704', '2644511702', '2644511701', '2644511700', '2644511699', '2644511698', '2644511697', '2644511696', '2644511695', '2644511694', '2644511693', '2644511691', '2644511690', '2644511689', '2644511688', '2644511687', '2644511686', '2644511685', '2644511684', '2644511683', '2644511682', '2644511681', '2644511680', '2644511679', '2644511678', '2644511677', '2644511676', '2644511675', '2644511674', '2644511673', '2644511672', '2644511671', '2644511670', '2644511669', '2644511668', '2644511667', '2644511666', '2644511665', '2644511664', '2644511663', '2644511662', '2644511661', '2644511660', '2644511659', '2644504973', '2644504972', '2644504971', '2644504970', '2644504969', '2644504968', '2644504967', '2644504966', '2644504965', '2644504964', '2644504963', '2644501868', '2644501867', '2644501866', '2644501865', '2644501864', '2644501863', '2644501862', '2743235362', '544671367', '2328189901', '2328189879', '2328188739', '2328188665', '2328167717']"
Rhodocyclales_Rhodocyclaceae_Dechloromonas,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Dechloromonas,245,0.7109004739336493,4.249667994687915,0.3928308372207218,0.2644511536681579,0.5006442113013069,0,0.6450830605068509,1.18,0.7532452066214124,0,0.07674597083653108,2.230713621811422,0.03969829297340214,0,0,0.01221478477549226,0,0.6417516043790109,0,1.097948569777521,0.1779711291279415,0.01529597715800744,0.02916089523948385,0.2284465633690902,0.1293698252069917,10.83898551107123,0,0.1173846695621552,1.727115716753022,33.32287276965839,0,0.05926511260371395,0.6229685807150596,0,0.05789130906722628,0.1894793828385816,0.3392263030856547,0.9145427286356821,0.4029476894035648,0,2.554676070075402,3.359932801343973,0.02956247536460386,12.48,0.002695163529047125,20.87518861823669,4.190366333876934,0.0561955605507165,5.33,0,0.5674584409443091,0.002388953479112583,0,26.22709923664122,14.40385219302837,0.9659683222920941,2.235929067077872,0.2113352545629203,0.1436429247100865,1.186874977757216,0.03718854592785422,0.2660270388137811,0.1618122977346279,0,20.41371801850844,0.37,0,0,0,9.45,core,"['2840712576', '1752448669', '1752448668', '1752448667', '1752448666', '1752448664', '1752448661', '1752448660', '1752448659', '1772058295', '1772058294', '1772058292', '1772058289', '1772058288', '1772058287', '1772058286', '1772058285', '1772058284', '1772058281', '1772058280', '1772075148', '1772075143', '1772075134', '1772075132', '1772075122', '1772075110', '2733379856', '2733379855', '2733379854', '2733379853', '2733379852', '2733379851', '2708291108', '2449980198', '2449980197', '2449980196', '2449980195', '2449980194', '2449980193', '2449980192', '2449980191', '2460720524', '2460720520', '1055140671', '1055140636', '1055140587', '1055140581', '1055140566', '1055140562', '1055140559', '1055140556', '1055140444', '1055140437', '1055140433', '1055140289', '1055140269', '2672450583', '2638408637', '2637985898', '2591092695', '2589254766', '2506378777', '2506378776', '2506378775', '2506378774', '2506378773', '2506378772', '2506378771', '2506378770', '2506378769', '2506378768', '2506378767', '2506378766', '2506378765', '2506378764', '2506378763', '2506378762', '2506378761', '2490073923', '2475841861', '1261492558', '2338151300', '2308603697', '2201557530', '2287267815', '2202692874', '2202692868', '2202692863', '2202692857', '2129100665', '2050046146', '1576970932', '1946842897', '1946842896', '1946842895', '1946842894', '1946842823', '1946842822', '1946842821', '1946842747']"
Desulfovibrionales_Desulfomicrobiaceae_Desulfomicrobium,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfomicrobiaceae,Desulfomicrobium,267,0,0,0,0.002203759613901316,0.003681207436039021,0,0.02667636716381715,0,0,0,0,0.1032737787875658,0,0.01679825298168991,0.0192437217357837,0.002442956955098451,0,0,0,0,0,0.01274664763167287,0.1506646254039999,0,0.0172493100275989,0,0,0.1526000704308017,0.2110919209364805,0.1389760602528468,0,0.9877518767285659,2.00433369447454,0,0,24.33456645312641,1.712440472307391,0,0,0,0,0.125997480050399,0,0,0,0,0.07159619744640229,0,0,0,0,0,0,0,0,0,0.04626060138781804,0,0.007006971937077392,0.09964767429445887,0,0,0,0,3.157321720195971,0,0,0,0,0,core,"['1915513155', '1915513154', '1915513153', '1915513152', '1915513151', '1915513150', '1915513148', '1915513147', '1915513145', '1915513144', '1915513143', '1915513142', '1915513141', '1915513140', '1915513139', '2740581985', '2740301466', '1224354926', '1224354920', '1224354917', '1224354914', '655131448', '655131446', '655131444', '655131441', '655131439', '1224166563', '1224166562', '1224166561', '1224166560', '1224166558', '1224166557', '1224166556', '1224166555', '2510073918', '2312959517', '645321906', '349727726', '349727725', '349727724', '349727723', '349727722', '349727721', '349727720', '349727719', '2241006983', '1958638213', '1844068228', '1097770504', '922788123', '922788122', '636558452', '631253234', '631252007', '444439585', '343201292', '219878268', '219878210', '219846437', '343201293', '219878239', '1474366746', '1446208448', '1433442935', '1433442934', '1433442932', '1433442929', '1433442928', '1433442927', '1433442926', '1433442923', '1433442922', '1433442920', '1433442917', '1433442916', '1433442915', '1433442914', '1433442913', '1433442912', '1433442911', '1433442910', '1433442909', '1433442908', '1433442907', '1433442906', '1433442905', '1433442904', '1433442903', '1373406483', '1371950962', '1371950961', '1350872210', '1340269176', '1334688085', '1334687058', '1241067910', '1108658126', '1003098366', '148878780', '148878779']"
Clostridiales_Peptococcaceae_Desulfosporosinus,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfosporosinus,269,0,0,0,0,0.00184060371801951,0,0.00242512428761974,0,0.002977253781112302,0,1.355845484778716,3.865021171124652,1.190948789202064,19.08281538719973,3.839122486288848,3.918502955977916,2.223398623610376,0.05033345916698125,0,0,0.03638520862171248,1.157395604955897,1.489635731816967,2.075883988875646,0.04599816007359706,0.001319574569158903,0,0.03130257854990805,4.068317021684898,7.5943692280104,0,0.01975503753457131,0.02708559046587215,0,0,0,0.06034314045273664,0.004283572499464553,0,2.84957627118644,0,9.113817723645527,0,0,0,0,2.287100751760073,0,0,0,0,0.0007963178263708611,0,0,0,0.0008407035006893769,3.284502698535081,0.01921229586935639,0.03853834565392565,67.91878714545003,0.01859427296392711,0.9507195813344962,0.8090614886731391,0.24,5.770277626565052,0,0,0,0,0,core,"['2153846280', '2153846279', '2153846275', '2153846274', '2153846273', '2153846272', '2153846259', '2153846246', '2153846231', '2153846204', '2153846190', '2153846177', '2260093221', '2260093219', '2260093218', '2260093216', '2260093214', '2260093212', '2260093211', '2260093208', '2260093206', '2260093203', '2260093201', '2260093199', '2260093197', '2260093195', '2260093193', '2260093190', '2260093188', '2260093187', '2260093185', '2260093183', '2534463184', '2534463177', '2534462975', '2534462883', '2534462880', '2550104574', '2550104573', '2550104572', '2550104571', '2550104570', '2550104568', '2550104567', '2550104566', '2550104565', '2550104564', '2550104563', '2550104561', '2740581987', '2740301468', '1057695774', '1057695773', '1057695769', '1057695767', '1057695765', '1057695763', '1057695761', '1057695757', '1057695753', '1057695751', '780376551', '780376549', '780376547', '780376521', '780376519', '780376499', '780376489', '780376487', '780376485', '780376480', '780376459', '780376455', '780376451', '780376442', '780376440', '780376437', '780376423', '780376417', '780376414', '780376391', '780376384', '780376381', '780376372', '780376365', '780376359', '780376355', '780376345', '780376333', '780376318', '780376314', '780376310', '780376308', '780376300', '780376296', '780376291', '780376289', '780376279', '780376274', '780376268']"
Clostridiales_Peptococcaceae_Desulfotomaculum,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfotomaculum,270,0.5170185264971995,0.2276607854297097,1.964154186103609,0.3173413844017894,0.3625989324498435,1.38,0.5311022189887232,0,0.4376563058235085,0,1.739575338961371,1.009501187648456,1.329892814608972,1.041491684864774,18.36813239680554,1.258122831875703,22.23398623610376,1.572920598968164,0,0,0.3021554281194384,1.547443022485086,33.79747758256178,13.05621771950735,24.18640754369825,0.002639149138317806,0,3.713268380482843,1.803876415275379,0.9773155204877612,0,1.195179770841565,4.062838569880824,0,0,2.003067761436434,14.75308239285015,0.4112229599485971,0.06897302791592551,0,0,1.532969340613188,0.01970831690973591,0,0,0,1.067976611908834,0.02809778027535825,0,0,0,0,0,0,0,0.5632713454618825,0.5088666152659985,3.496637848222862,3.766247416179099,1.185095555001957,1.785050204537002,8.168338421282163,15.41840036985668,0,5.389221556886228,0,0,0,0,1.55,core-us,"['1468629952', '1468629948', '1468629946', '1468629944', '1468629942', '1468629940', '1468629937', '1468629935', '1468629933', '1468629931', '1468629929', '1054912055', '1054912045', '1054911999', '1054911984', '1054911908', '1054911808', '1054911802', '1054911795', '1054911791', '1054911782', '1054911768', '1054911755', '1054911753', '1054911739', '1054911736', '1054911727', '1054911724', '1054911721', '1054911703', '1054911701', '1054911692', '1054911688', '1054911681', '1054911679', '1054911674', '1054911672', '1054911656', '1054911644', '1054911640', '1054911634', '1054911624', '1054911611', '1054911608', '1054911599', '1054911547', '1054911494', '1054911468', '1054911462', '1054911461', '1054911456', '1054911447', '1054911436', '1054911427', '1054911386', '1054911383', '1054911376', '2679244751', '2679244722', '2679244699', '2679244692', '2679244691', '2679244675', '2418858219', '2418854397', '2349691521', '2048679672', '1746155051', '304422190', '1615071710', '918024588', '645320534', '602269315', '566085061', '444304155', '343202817', '1466024942', '1466024861', '1466024851', '1466024841', '1466024772', '1466024759', '1466024756', '1466024745', '1466024680', '1466024678', '1466024665', '1466024662', '1229448821', '1253240366', '1253240365', '1253240364', '1253240347', '1253240346', '630256999', '1215529650', '1215529649', '1215529575', '1215529571', '1215529568']"
Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,271,8.746230073244291,0.4932650350977045,0.748833783452001,1.666042268109395,0.7601693355420578,1.94,0.681459924821147,12.27,1.223651304037156,2.81,2.14888718342287,1.339977279768667,0.277888050813815,0.05039475894506971,0.1154623304147022,0.09283236429374114,0.1588141874007411,0.3397508493771235,0,0,0.07988926240854262,0.06628256768469892,0.4592841000218706,1.395510528406834,3.079001839926403,0,0,3.333724615565207,0.2878526194588371,2.322245135837891,0,0.1086527064401422,0.2979414951245937,0,0.01447282726680657,0.7158110018346416,0.8105551568921652,12.71364317841079,0.3920572113115766,0,0,5.270894582108357,0.2759164367363027,0,0,2.677301142487605,0.3261604550336105,0.351222253441978,0,0,0.009093885271543414,0,0,0,0,0.7053502370783872,0.6630686198920586,3.823246878001922,4.2462249938689,0.3096195594149258,2.24990702863518,29.73397296118622,25.77438742487286,0,6.260206859009254,0,0,0,0,0,core-us,"['2644309640', '2679265074', '2679264916', '2679254325', '2679253567', '1816262263', '1528275859', '1528275857', '1528275852', '1528275850', '1528275848', '1528275842', '1528275838', '1528275833', '1528275831', '1528275826', '1528275824', '1528275815', '1528275812', '1528275808', '1528275801', '1528275797', '1528275794', '1528275792', '1528275789', '1528275784', '1528275778', '1528275776', '1528275773', '1528275765', '1528275763', '1528275761', '1528275759', '1528275757', '1528275751', '1528275746', '1528275743', '1528275739', '1528275734', '1528275732', '1528275730', '1528275727', '1528275725', '1528275722', '1528275720', '1528275718', '1528275716', '1528275711', '1528275709', '1528275707', '1528275704', '1528275702', '1528275698', '1528275695', '1528275689', '1528275687', '1528275684', '1528275682', '1528275680', '1528275678', '1528275676', '1528275673', '1528298487', '1528298485', '1528298480', '1528298478', '1528298475', '1528298470', '1528298466', '1528298462', '1528298459', '1528298454', '1528298451', '1528298441', '1528298439', '1528298434', '1528298426', '1528298421', '1528298419', '1528298416', '1528298414', '1528298410', '1528298406', '1528298403', '1528298401', '1528298394', '1528298391', '1528298389', '1528298387', '1528298384', '1528298377', '1528298373', '1528298370', '1528298365', '1528298360', '1528298358', '1528298356', '1528298353', '1528298351', '1528298348']"
Pseudomonadales_Moraxellaceae_Enhydrobacter,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Enhydrobacter,296,0,0,0,0,0.005521811154058531,0,0,0,0,0,0.4604758250191865,0.05680057833316121,0,0,0.2309246608294044,0.05618800996726438,0,0,51.23076217178266,0,0,0.05353592005302606,0.02916089523948385,0,0,0,0,0,0.01919017463058914,0.03586478974267013,0.02899391127863149,0,0,0,0.01447282726680657,0,0,0,0,0,0.003751359867952133,0.0629987400251995,0,0,0.004042745293570687,0.9269239060142271,0.6682311761664215,0,0,0,0.5074387981521224,0,0.6178969436169038,0.001908396946564886,0.001744652639659444,1.564549214782931,0.04626060138781804,0,0,0.06761806469981138,0,0,0,0,0,0,0,0,0,0.6,core,"['1798576594', '1798576591', '1798576588', '1798576576', '1798576538', '1798576534', '1798576530', '1798576518', '1798576484', '1798576459', '1798576417', '1798576413', '1798576410', '1798477163', '1798477161', '1798477159', '1798477150', '912974902', '2734468704', '1327477765', '1194603084', '1194603083', '2060187105', '525597506', '1782941633', '1769932948', '1350960016', '1674370585', '1625642807', '1590402771', '1358957464', '631252187', '1561771903', '1526419950', '1377545049', '1465469227', '1465469220', '1465469218', '1465469202', '1463803514', '1463803511', '1463803510', '1463803503', '1463803494', '1442633817', '1442633811', '1442633810', '1442633776', '1439156963', '1439156952', '1439156941', '1439156937', '1437606309', '1425135875', '1425135806', '1425135781', '1425135780', '1409189604', '1387112121', '1387112025', '1387111986', '1345370469', '1368650605', '1358103829', '1219688696', '1219688383', '1219687578', '1219687509', '1219686984', '1219686983', '1208076798', '1190331941', '1139541585', '1139541378', '1139541370', '1139541366', '1139541322', '1139541236', '1139541172', '1139541148', '1139541133', '1139541125', '1139541112', '1139541105', '1139541096', '1139541093', '1139541090', '1139541086', '1139291158', '1139288687', '1139278025', '1139271653', '1139271637', '1139271620', '1139271617', '1139271586', '1139266555', '1139266532', '1139264813', '1139264791']"
Erysipelotrichales_Erysipelotrichaceae_Erysipelothrix,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelothrix,304,1.055579491598449,0.2276607854297097,0.3068990915786889,0.2380060383013421,1.043622308117062,0,0.5311022189887232,0,0.3036798856734548,0,0,0,0,0,0,0,0,1.157669560840569,0,0,6.008305319359304,0,0,21.61799761620977,0.1954921803127875,0.001319574569158903,0,0.05086669014360058,0,0,0,0.02963255630185697,0.08125677139761647,0,0,0.05714457577671508,0.2136473351164459,0,0,0,0,0,0,0,0,0.04742401379607674,0,0,0,0,0.2291659088428941,0.001194476739556292,0,0,0.001744652639659444,0.631368329017722,0,0.1344860710854947,0.1681673264898574,0,0,0.9332751853467073,0.5085529357374018,12.92,0,49.58,0,0,1.09,4.53,core,"['1798617749', '1798617745', '1798617741', '1798617737', '1798617734', '1798435214', '1798435211', '1798435209', '1798435204', '1798435201', '1798302134', '1798302131', '1798302129', '1798302126', '2864154368', '2612337418', '2612337415', '2612320020', '2612320017', '2612320014', '2612320009', '2612320003', '2612316794', '2612316787', '2612316781', '2612316195', '2612316192', '2612316189', '2612315508', '2612315505', '1956768735', '1956768732', '1956760420', '1956760419', '2250048165', '2250048164', '2250048163', '2250048162', '2250048161', '2250048159', '2250048158', '2250048157', '2250048156', '2250048155', '2250048154', '2250048153', '2250048152', '2250048150', '2250048149', '2250048148', '2250048147', '2250048146', '2250048145', '2250048144', '2731877172', '2502943800', '2502943799', '2502943798', '2502940688', '2502940687', '2502940685', '2502940355', '2502940354', '2502940353', '2502935882', '2502935880', '2502870732', '2502870731', '2502870730', '2502870729', '2725694954', '2500240109', '2500240108', '2500240107', '2500234810', '2500234808', '2500234793', '2500181467', '2500181419', '2500181416', '2500181415', '2500181414', '2500181040', '2500181039', '2500181038', '2500180051', '2500180048', '2500180047', '2500179273', '2500179272', '2500179271', '2500179213', '2500179212', '2500179211', '2500179156', '2500179154', '2500179153', '2500179152', '2500179151', '2500176104']"
Holophagales_Holophagaceae_Geothrix,Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,Geothrix,344,0.0215424386040499,0,0.03682789098944267,0.004407519227802631,0.007362414872078041,0,0.00242512428761974,0,0.08634035965225675,0,0,0.01290922234844573,0,0,0,0,0,0,0,0.8234614273331408,0,0,0.004860149206580642,0,0.2213661453541858,0,0.001622428450905315,0.1369487811558477,0.03838034926117827,0.03586478974267013,0,0,0,0,0.02894565453361314,0,0,0.2184621974726922,0.06776297479459348,0,11.92182166035188,0.3779924401511969,0,13.22,0.001347581764523563,18.27980168139685,0.02585418241120083,0.02809778027535825,1.54,0,0.189152813648103,0,0.132406487917908,0.001908396946564886,0.001744652639659444,0.09331808857652082,0.06168080185042405,0.1536983669548511,0.3293276810426374,0.03380903234990569,0.09297136481963555,1.892716964675098,1.06333795654184,0,0.1088731627653783,0,0,0,0,0,core,"['2534303129', '2534303126', '2534303123', '2534303108', '652458738', '2284459071', '2284459068', '2284459066', '2215966210', '2215991950', '2216064327', '2215976937', '2215958706', '2520819219', '2520819217', '2520819215', '2520694619', '2520660917', '2520660915', '2638468215', '2638468214', '2578831951', '2490899754', '2490899704', '2490899703', '2490899702', '2490899701', '2574802294', '2499326874', '2499326873', '2405886972', '2405886970', '2405886968', '2405886965', '2405886963', '2405886961', '2405886959', '2405886957', '2405886955', '2405807342', '2405807340', '2405807338', '2405807336', '2405807334', '2405807332', '2405807330', '2405807328', '2405807326', '2405807324', '2405807322', '2405778645', '2405778642', '2405778640', '2405778638', '2405778636', '2405778634', '2405778632', '2405778630', '2405778628', '2405778626', '2405778624', '2405778622', '2405778620', '2405778618', '2405778616', '2274303065', '2274303064', '2202009278', '2200701470', '2200684801', '2200677841', '2200677611', '2200677484', '2200664749', '2200657702', '2119085346', '1810953635', '310974915', '1583097919', '1368650087', '1368650030', '1279489915', '1279395281', '1150392519', '1139404832', '1020273329', '958166773', '958166733', '257072143', '257072134', '653746369', '672228631', '672228620', '672228615', '672228612', '418203803', '418203802', '418203787', '418203571', '418203570']"
Burkholderiales_Oxalobacteraceae_Herbaspirillum,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01986491855383393,0,0,0.4007398273736128,0,0,0,0,0,0,0,0.003618206816701643,0,0,1.981152281002356,1.729165910383466,0,0.01500543947180853,0,10.76074103271581,0,1.811149891519668,0,0.001988783262400064,4.917111548187693,0,0,0,0,0,0.005725190839694656,0.006978610558637775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,core,"['2526755034', '2526710919', '1624577695', '484152477', '484152406', '484151861', '484051408', '2871849187', '2871849183', '2871849182', '2623408612', '2869661875', '2868966382', '2578168120', '2866376487', '913714432', '913714431', '913714429', '913714425', '913714423', '913714422', '913714421', '913714419', '913714418', '913714416', '913714415', '913714414', '913714413', '913714412', '913714411', '2868897076', '2868897069', '2868897057', '2868897052', '2868897046', '2868885288', '2868885287', '2868885286', '2868885285', '2868885283', '2868885282', '2868885281', '2868885280', '2868885279', '2328183429', '2328183428', '1128107482', '1128107481', '1128107480', '1601747974', '2852283831', '2856508864', '2856508863', '2856508862', '2856508861', '2856508860', '2856508859', '2856508857', '2856508856', '2856508855', '2856508854', '2856502669', '2856502666', '2856502664', '2856135911', '2856069399', '2856069396', '2856069391', '2854173544', '2854173542', '2854173539', '2820971420', '2820971417', '2820971413', '2820971406', '2820971401', '2820971399', '2820971394', '2820971390', '2820971387', '2820971384', '2820971379', '2820971374', '2820971370', '2820971367', '2820971365', '2820971362', '2820971360', '2820971356', '2820971353', '2820971350', '2820971347', '2820971345', '2820971343', '2820971341', '2820971337', '2820971334', '2820971332', '2820971330', '2820971327']"
